frame.number,frame.time_relative,ip.src,ip.dst,udp.length,udp.srcport,udp.dstport,dns.flags.response,dns.flags.rcode,dns.qry.name,dns.qry.name.len,dns.count.labels,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.auth_rr,dns.count.add_rr,dns.resp.name,dns.resp.len,dns.resp.ttl
12410,118359.025436000,192.168.1.168,192.168.1.1,46,57121,53,0,,hk06.clashcloud.tech,20,3,1,0x00000001,1,0,0,0,,,
12411,118359.029274000,192.168.1.1,192.168.1.168,62,53,57121,1,0,hk06.clashcloud.tech,20,3,1,0x00000001,1,1,0,0,hk06.clashcloud.tech,4,60
12412,118360.007167000,192.168.1.168,192.168.1.1,45,49735,53,0,,api.vc.bilibili.com,19,4,1,0x00000001,1,0,0,0,,,
12413,118360.011059000,192.168.1.1,192.168.1.168,173,53,49735,1,0,api.vc.bilibili.com,19,4,1,0x00000001,1,7,0,0,api.vc.bilibili.com,20,302
12414,118382.281185000,192.168.1.168,192.168.1.1,40,53561,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12415,118382.284711000,192.168.1.1,192.168.1.168,104,53,53561,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,6
12416,118402.400396000,192.168.1.168,192.168.1.1,40,62131,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12417,118402.404247000,192.168.1.1,192.168.1.168,104,53,62131,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,55
12418,118402.582410000,192.168.1.168,192.168.1.1,37,50592,53,0,,pcyy.yy.com,11,3,1,0x00000001,1,0,0,0,,,
12419,118402.587527000,192.168.1.1,192.168.1.168,69,53,50592,1,0,pcyy.yy.com,11,3,1,0x00000001,1,2,0,0,pcyy.yy.com,4,17
12420,118405.012974000,192.168.1.168,192.168.1.1,38,51761,53,0,,fanyi.qq.com,12,3,1,0x00000001,1,0,0,0,,,
12421,118405.017665000,192.168.1.1,192.168.1.168,99,53,51761,1,0,fanyi.qq.com,12,3,1,0x00000001,1,2,0,0,fanyi.qq.com,33,407
12422,118452.026192000,192.168.1.168,192.168.1.1,46,56457,53,0,,hk06.clashcloud.tech,20,3,1,0x00000001,1,0,0,0,,,
12423,118452.029665000,192.168.1.1,192.168.1.168,62,53,56457,1,0,hk06.clashcloud.tech,20,3,1,0x00000001,1,1,0,0,hk06.clashcloud.tech,4,60
12424,118452.298402000,192.168.1.168,192.168.1.1,43,60793,53,0,,qbwup.imtt.qq.com,17,4,1,0x00000001,1,0,0,0,,,
12425,118452.301533000,192.168.1.1,192.168.1.168,129,53,60793,1,0,qbwup.imtt.qq.com,17,4,1,0x00000001,1,3,0,0,qbwup.imtt.qq.com,29,95
12426,118454.869723000,192.168.1.168,192.168.1.1,38,60198,53,0,,do-dw.yy.com,12,3,1,0x00000001,1,0,0,0,,,
12427,118454.870357000,192.168.1.168,192.168.1.1,40,60941,53,0,,metrics.yy.com,14,3,1,0x00000001,1,0,0,0,,,
12428,118454.872576000,192.168.1.1,192.168.1.168,205,53,60198,1,0,do-dw.yy.com,12,3,1,0x00000001,1,9,0,0,do-dw.yy.com,27,43
12429,118454.874206000,192.168.1.1,192.168.1.168,56,53,60941,1,0,metrics.yy.com,14,3,1,0x00000001,1,1,0,0,metrics.yy.com,4,34
12430,118458.234294000,192.168.1.168,192.168.1.1,40,59773,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12431,118458.238552000,192.168.1.1,192.168.1.168,104,53,59773,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,31
12432,118458.302317000,192.168.1.168,192.168.1.1,47,49249,53,0,,admin.clientad.yy.com,21,4,1,0x00000001,1,0,0,0,,,
12433,118458.306323000,192.168.1.1,192.168.1.168,79,53,49249,1,0,admin.clientad.yy.com,21,4,1,0x00000001,1,2,0,0,admin.clientad.yy.com,4,51
12434,118459.442430000,192.168.1.168,192.168.1.1,41,57851,53,0,,res.cont.yy.com,15,4,1,0x00000001,1,0,0,0,,,
12435,118459.445341000,192.168.1.1,192.168.1.168,210,53,57851,1,0,res.cont.yy.com,15,4,1,0x00000001,1,9,0,0,res.cont.yy.com,29,90
12436,118462.664720000,192.168.1.168,192.168.1.1,37,54635,53,0,,pcyy.yy.com,11,3,1,0x00000001,1,0,0,0,,,
12437,118462.668486000,192.168.1.1,192.168.1.168,69,53,54635,1,0,pcyy.yy.com,11,3,1,0x00000001,1,2,0,0,pcyy.yy.com,4,18
12438,118462.974004000,192.168.1.168,192.168.1.1,39,55996,53,0,,open.m.yy.com,13,4,1,0x00000001,1,0,0,0,,,
12439,118462.976642000,192.168.1.1,192.168.1.168,71,53,55996,1,0,open.m.yy.com,13,4,1,0x00000001,1,2,0,0,open.m.yy.com,4,26
12440,118465.005497000,192.168.1.168,192.168.1.1,38,57827,53,0,,fanyi.qq.com,12,3,1,0x00000001,1,0,0,0,,,
12441,118465.008654000,192.168.1.1,192.168.1.168,99,53,57827,1,0,fanyi.qq.com,12,3,1,0x00000001,1,2,0,0,fanyi.qq.com,33,360
12442,118480.017468000,192.168.1.168,192.168.1.1,45,55276,53,0,,api.vc.bilibili.com,19,4,1,0x00000001,1,0,0,0,,,
12443,118480.021705000,192.168.1.1,192.168.1.168,173,53,55276,1,0,api.vc.bilibili.com,19,4,1,0x00000001,1,7,0,0,api.vc.bilibili.com,20,53
12444,118498.156824000,192.168.1.168,192.168.1.1,40,65083,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12445,118498.160607000,192.168.1.1,192.168.1.168,104,53,65083,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,53
12446,118518.334846000,192.168.1.168,192.168.1.1,38,65085,53,0,,do-dw.yy.com,12,3,1,0x00000001,1,0,0,0,,,
12447,118518.335475000,192.168.1.168,192.168.1.1,45,63118,53,0,,gate.yyembed.yy.com,19,4,1,0x00000001,1,0,0,0,,,
12448,118518.338595000,192.168.1.1,192.168.1.168,205,53,65085,1,0,do-dw.yy.com,12,3,1,0x00000001,1,9,0,0,do-dw.yy.com,27,12
12449,118518.339888000,192.168.1.1,192.168.1.168,77,53,63118,1,0,gate.yyembed.yy.com,19,4,1,0x00000001,1,2,0,0,gate.yyembed.yy.com,4,57
12450,118522.738409000,192.168.1.168,192.168.1.1,37,57145,53,0,,pcyy.yy.com,11,3,1,0x00000001,1,0,0,0,,,
12451,118522.741740000,192.168.1.1,192.168.1.168,69,53,57145,1,0,pcyy.yy.com,11,3,1,0x00000001,1,2,0,0,pcyy.yy.com,4,40
12452,118541.764673000,192.168.1.168,192.168.1.1,43,55118,53,0,,update.huorong.cn,17,3,1,0x00000001,1,0,0,0,,,
12453,118541.768257000,192.168.1.1,192.168.1.168,59,53,55118,1,0,update.huorong.cn,17,3,1,0x00000001,1,1,0,0,update.huorong.cn,4,109
12454,118541.877253000,192.168.1.168,192.168.1.1,42,59129,53,0,,down2.huorong.cn,16,3,1,0x00000001,1,0,0,0,,,
